Property_ID,Micro_Market,Project_Name,Developer_Name,Unit_Size_Sqft,Configuration,Ticket_Price_Cr,Transaction_Type,Buyer_Type,Purchase_Quarter,Connectivity_Score,Amenity_Score,Possession_Status,Sales_Channel,NRI_Buyer,Locality_Infra_Score,Avg_Traffic_Time_Min,Buyer_Comments,Price_per_Sqft,Quarter_Number,Booking_Flag,Booking_Conversion_Helper
PROP071217,JAYANAGAR,Project_216,Brigade,3896.0,4BHK,15.44228314,Secondary,HNI,2025-03-31,7.565877526,5.146716447,Ready to move,Broker,no,6.021216386,90,Great value for money.,39636.250359342914,1,0,1
PROP071218,KORAMANGALA,Project_217,Brigade,8018.0,5BHK+,14.07702042,Primary,HNI,2024-03-31,4.739749855,8.758091883,Ready to move,Broker,no,5.662795363,23,Connectivity is poor.,17556.77278623098,1,1,1
PROP071219,DOMLUR,Project_218,Tata Housing,6010.0,5BHK+,12.5416337,Secondary,HNI,2025-03-31,6.901057282,7.499766492,Under construction,Broker,no,8.635879983,98,Great value for money.,20867.94292845258,1,0,1
PROP071220,DOMLUR,Project_219,Brigade,6007.0,4BHK,9.855321104,Primary,CXO,2023-06-30,8.73916718,5.387565604,Under construction,Broker,yes,9.084315044,73,Will buy after possession.,16406.394379890127,2,1,1
PROP071221,DOMLUR,Project_220,Sobha,8442.0,3BHK,8.21,Secondary,CXO,2023-09-30,8.837727584,6.922569261,Under construction,NRI Desk,yes,5.15838136,114,Connectivity is poor.,9725.183605780623,3,0,1
PROP071222,JAYANAGAR,Project_221,Puravankara,7032.0,4BHK,10.07406087,Secondary,HNI,2024-06-30,8.015075722,9.416326788,Under construction,Direct,no,8.796745311,17,Great view from 15th floor.,14326.025127986348,2,0,1
PROP071223,MG ROAD,Project_222,SNN Raj,6070.0,4BHK,15.88285052,Secondary,CXO,2025-03-31,4.18554677,7.499766492,Under construction,Broker,yes,5.028944853,92,Great value for money.,26166.14583196046,1,0,1
PROP071224,HEBBAL,Project_223,Sobha,7343.0,5BHK+,14.30506941,Secondary,Startup Founder,2023-06-30,4.509726171,7.301993931,Ready to move,Online,no,6.078951086,107,Excellent location!,19481.233024649326,2,0,1
PROP071225,RAJAJINAGAR,Project_224,Prestige,7522.0,3BHK,13.04232291,Primary,HNI,2023-12-31,5.026057205,5.794426012,Launch,Direct,no,7.173148543,96,Great value for money.,17338.90309758043,4,1,1
PROP071226,HEBBAL,Project_225,Sobha,7261.0,5BHK+,8.271575959,Primary,NRI,2024-06-30,8.101773654,6.602254354,Launch,Direct,no,8.44188544,31,Great view from 15th floor.,11391.786198870679,2,1,1
PROP071227,INDIRANAGAR,Project_226,SNN Raj,4956.0,4BHK,15.42770287,Primary,NRI,2024-06-30,9.858661854,5.942731701,Ready to move,Direct,yes,6.806054812,111,Underpriced for location.,31129.343966908797,2,1,1
PROP071228,BANNERGHATTA ROAD,Project_227,RMZ,5589.0,5BHK+,12.719069067561703,Primary,CXO,2023-09-30,5.420300343,9.439085174,Launch,Direct,yes,6.215529524,98,Excellent location!,22757.325223764004,3,1,1
PROP071229,HEBBAL,Project_228,Tata Housing,7728.0,4BHK,10.41,Primary,NRI,2023-09-30,5.985503098,5.308232994,Launch,NRI Desk,yes,6.167864571,34,data_not_given,13470.496894409938,3,1,1
PROP071230,ELECTRONIC CITY,Project_229,Sobha,6814.0,5BHK+,16.70249753,Secondary,NRI,2023-06-30,9.120930334,5.058200691,Launch,NRI Desk,no,7.802502433,20,Underpriced for location.,24512.030422659227,2,0,1
PROP071231,KANAKAPURA ROAD,Project_230,Brigade,7257.0,4BHK,12.719069067561703,Primary,Other,2024-12-31,5.952152211,7.499766492,Ready to move,Direct,no,6.167338727,98,Great value for money.,17526.621286429243,4,1,1
PROP071232,KORAMANGALA,Project_231,L&T Realty,5996.5,3BHK,11.35031324,Primary,NRI,2023-09-30,4.432654936,6.953256071,Launch,Broker,yes,8.087200997,44,Great view from 15th floor.,18928.230200950555,3,1,1
PROP071233,MG ROAD,Project_232,L&T Realty,3755.0,5BHK+,12.59468457,Primary,Startup Founder,2023-06-30,9.789241052,9.538340878,Under construction,Direct,no,6.346133816,41,Excellent location!,33541.10404793609,2,1,1
PROP071234,KORAMANGALA,Project_233,RMZ,5720.0,3BHK,14.55708302,Secondary,NRI,2023-06-30,7.399014228,7.390573849,Ready to move,Direct,yes,7.192836566,54,Agent was not responsive.,25449.445839160842,2,0,1
PROP071235,BANNERGHATTA ROAD,Project_234,Tata Housing,6007.0,4BHK,10.77678214,Primary,Other,2023-06-30,5.027184486,5.555307456,Ready to move,Online,yes,5.837311811,32,Agent was not responsive.,17940.37313134676,2,1,1
PROP071236,JAYANAGAR,Project_235,SNN Raj,8580.0,5BHK+,18.13833626,Secondary,HNI,2024-09-30,9.537151144,8.58551997,Ready to move,Online,no,9.415898693,109,Will buy after possession.,21140.252051282052,3,0,1
PROP071237,HENNUR ROAD,Project_236,Brigade,6010.0,5BHK+,10.33434372,Secondary,Startup Founder,2024-06-30,5.537225024,5.898688473,Ready to move,Direct,no,5.870741676,101,Underpriced for location.,17195.24745424293,2,0,1
PROP071238,YELAHANKA,Project_237,RMZ,6837.0,4BHK,7.48,Secondary,CXO,2023-12-31,9.471874959,6.106050258,Ready to move,NRI Desk,no,9.124385194,38,Great value for money.,10940.470966798302,4,0,1
PROP071239,HENNUR ROAD,Project_238,Tata Housing,7959.0,4BHK,8.421951433,Primary,Other,2024-06-30,4.878359425,5.391023831,Ready to move,NRI Desk,yes,6.867924199,63,Too far from my office.,10581.67035180299,2,1,1
PROP071240,DOMLUR,Project_239,SNN Raj,8521.0,4BHK,6.82121019,Secondary,NRI,2023-09-30,5.960466905,6.467444111,Launch,Online,no,5.230544913,70,Connectivity is poor.,8005.1756718695,3,0,1
PROP071241,HENNUR ROAD,Project_240,L&T Realty,6573.0,3BHK,9.707741,Primary,NRI,2025-03-31,4.822412784,6.236505527,Under construction,Broker,no,6.753348004,23,Too far from my office.,14769.11760231249,1,1,1
PROP071242,ELECTRONIC CITY,Project_241,Brigade,6736.0,3BHK,16.7551603,Secondary,HNI,2025-03-31,7.089341779,9.626053069,Ready to move,Online,yes,6.130497415,39,Connectivity is poor.,24874.050326603327,1,0,1
PROP071243,BELLARY ROAD,Project_242,Total Environment,5777.0,4BHK,12.8871141,Primary,CXO,2023-12-31,4.03083737,7.499766492,Under construction,Direct,yes,5.732360447,78,Excellent location!,22307.623507010558,4,1,1
PROP071244,JAYANAGAR,Project_243,L&T Realty,6481.0,3BHK,8.23616794,Primary,HNI,2023-09-30,5.573817802,7.144059008,Launch,NRI Desk,yes,9.431967303,89,Underpriced for location.,12708.174571825335,3,1,1
PROP071245,INDIRANAGAR,Project_244,SNN Raj,8863.0,4BHK,13.39996285,Secondary,CXO,2023-09-30,7.991230868,6.503321116,Ready to move,Online,no,9.637135926,102,Agent was not responsive.,15118.992271239986,3,0,1
PROP071246,SARJAPUR ROAD,Project_245,SNN Raj,5360.0,5BHK+,8.590572522,Primary,CXO,2024-06-30,5.483397029,7.02428401,Ready to move,Online,yes,8.065554264,88,Connectivity is poor.,16027.187541044776,2,1,1
PROP071247,YELAHANKA,Project_246,Brigade,6007.0,4BHK,13.92406427,Secondary,CXO,2024-09-30,6.605449989,7.406661715,Ready to move,Broker,no,9.777465413,104,Great value for money.,23179.730764108543,3,0,1
PROP071248,HENNUR ROAD,Project_247,Total Environment,8719.0,5BHK+,14.16,Primary,HNI,2024-12-31,7.854344329,7.499766492,Ready to move,Broker,yes,8.456766649,34,Great value for money.,16240.394540658332,4,1,1
PROP071249,JAYANAGAR,Project_248,Tata Housing,6342.0,3BHK,12.82826911,Primary,HNI,2024-03-31,7.595652669,9.759777444,Ready to move,NRI Desk,yes,6.551100574,114,data_not_given,20227.482040365816,1,1,1
PROP071250,BANNERGHATTA ROAD,Project_249,Total Environment,5107.0,4BHK,8.586469356,Primary,CXO,2024-03-31,7.351736574,9.931443001,Under construction,Direct,no,5.169851368,20,Too far from my office.,16813.13756804386,1,1,1
PROP071251,BANNERGHATTA ROAD,Project_250,Tata Housing,7951.0,3BHK,9.88452478,Primary,CXO,2024-06-30,6.101079768,8.460919486,Ready to move,Online,yes,5.345147591,51,data_not_given,12431.80075462206,2,1,1
PROP071252,HEBBAL,Project_251,Puravankara,4405.0,3BHK,12.719069067561703,Primary,Startup Founder,2024-06-30,8.012438606,7.499766492,Under construction,Direct,yes,9.200551985,101,data_not_given,28874.163603999325,2,1,1
PROP071253,BELLARY ROAD,Project_252,Prestige,8225.0,3BHK,11.99185401,Primary,Startup Founder,2024-03-31,4.902641079,8.875013257,Ready to move,Broker,no,8.618983425,104,Underpriced for location.,14579.761714285716,1,1,1
PROP071254,YELAHANKA,Project_253,SNN Raj,5314.0,4BHK,12.719069067561703,Primary,Other,2023-06-30,6.676377565,6.183687166,Under construction,NRI Desk,no,6.88624235,31,Great value for money.,23935.018945355103,2,1,1
PROP071255,KORAMANGALA,Project_254,Puravankara,6771.0,3BHK,10.09525992,Secondary,Other,2024-03-31,4.442820538,7.499766492,Under construction,Online,yes,7.079427062,85,data_not_given,14909.555338945504,1,0,1
PROP071256,HEBBAL,Project_255,Prestige,8196.0,3BHK,9.957425917,Primary,NRI,2024-09-30,5.353538281,5.82654768,Ready to move,Broker,no,5.489691156,118,Great value for money.,12149.128742069302,3,1,1
PROP071257,KANAKAPURA ROAD,Project_256,Tata Housing,3448.0,5BHK+,14.8692803,Primary,NRI,2023-12-31,9.580038536,6.708329061,Ready to move,Online,no,8.331197582,98,Great value for money.,43124.36281902552,4,1,1
PROP071258,DOMLUR,Project_257,Godrej,8968.0,5BHK+,8.233127718,Secondary,NRI,2025-03-31,5.198784148,9.804794698,Ready to move,Online,no,5.031537831,50,Excellent location!,9180.561683764498,1,0,1
PROP071259,KORAMANGALA,Project_258,Puravankara,6879.0,3BHK,16.71952466,Secondary,CXO,2024-09-30,7.288022994,6.821309939,Launch,Broker,yes,6.281450407,113,Agent was not responsive.,24305.1674080535,3,0,1
PROP071260,JP NAGAR,Project_259,Embassy,3317.0,5BHK+,10.79154018,Secondary,HNI,2023-06-30,9.590329148,6.610178072,Under construction,NRI Desk,no,8.623321244,31,Agent was not responsive.,32534.037322882123,2,0,1
PROP071261,JAYANAGAR,Project_260,Brigade,3972.0,4BHK,8.399866721,Primary,HNI,2024-03-31,9.248684367,6.978935739,Launch,NRI Desk,yes,7.698536607,108,Will buy after possession.,21147.700707452168,1,1,1
PROP071262,YELAHANKA,Project_261,Total Environment,8741.0,5BHK+,10.98127112,Secondary,CXO,2023-09-30,4.300955414,7.18159442,Launch,Online,yes,5.313256209,57,Loved the amenities!,12562.946024482326,3,0,1
PROP071263,WHITEFIELD,Project_262,Tata Housing,4057.0,3BHK,7.028933434,Secondary,Other,2025-03-31,9.975549017,6.7678883,Launch,Online,yes,6.226562707,111,data_not_given,17325.445979788023,1,0,1
PROP071264,HENNUR ROAD,Project_263,Godrej,8607.0,4BHK,13.11014474,Primary,Other,2024-06-30,9.466871122,6.892748584,Ready to move,NRI Desk,no,7.167563594,114,Great view from 15th floor.,15231.956244916928,2,1,1
PROP071265,DOMLUR,Project_264,Embassy,3823.0,4BHK,10.55,Primary,CXO,2023-09-30,9.390012958,6.30649552,Under construction,Direct,no,9.88220024,31,data_not_given,27596.12869474235,3,1,1
PROP071266,WHITEFIELD,Project_265,Prestige,6621.0,3BHK,5.937242502,Primary,HNI,2024-12-31,4.500478102,8.01627106,Launch,Direct,no,6.248569532,25,Great value for money.,8967.289687358405,4,1,1
PROP071267,HEBBAL,Project_266,RMZ,7543.0,3BHK,16.47459169,Secondary,NRI,2024-09-30,8.028012938,7.499766492,Ready to move,Broker,yes,6.224256597,72,Excellent location!,21840.901087100625,3,0,1
PROP071268,YELAHANKA,Project_267,RMZ,5589.0,4BHK,17.4,Primary,NRI,2024-03-31,9.393582032,8.41640269,Launch,Broker,no,6.116036802,89,Underpriced for location.,31132.58185721954,1,1,1
PROP071269,YELAHANKA,Project_268,SNN Raj,5497.0,4BHK,11.29704531,Primary,HNI,2023-12-31,6.368167619,9.148021013,Launch,Direct,no,6.753020329,108,data_not_given,20551.29217755139,4,1,1
PROP071270,HENNUR ROAD,Project_269,Embassy,5275.0,5BHK+,8.900405387,Secondary,Other,2023-06-30,6.298222047,9.395193108,Ready to move,Direct,yes,9.88346743,51,Too far from my office.,16872.806420853078,2,0,1
PROP071271,DOMLUR,Project_270,RMZ,8437.0,4BHK,11.75,Primary,Startup Founder,2024-03-31,5.488717376,8.317066247,Under construction,Direct,no,6.642550019,36,Loved the amenities!,13926.751214886808,1,1,1
PROP071272,JAYANAGAR,Project_271,L&T Realty,8463.0,4BHK,14.42702762,Secondary,Startup Founder,2025-03-31,8.829446764,5.007910435,Under construction,NRI Desk,yes,8.913999078,68,Too far from my office.,17047.179038166138,1,0,1
PROP071273,KORAMANGALA,Project_272,Godrej,4080.0,5BHK+,12.719069067561703,Secondary,HNI,2024-12-31,7.42365088,7.499766492,Ready to move,Broker,yes,7.769045726,45,Too far from my office.,31174.188891082606,4,0,1
PROP071274,YELAHANKA,Project_273,Brigade,8441.0,4BHK,7.710265458,Primary,NRI,2025-03-31,9.785009592,7.499766492,Launch,Direct,no,5.326138076,55,Great view from 15th floor.,9134.303350313943,1,1,1
PROP071275,JP NAGAR,Project_274,Puravankara,6303.0,3BHK,16.60160549,Primary,CXO,2024-12-31,4.504280021,9.576965415,Ready to move,Online,no,6.919712366,18,Too far from my office.,26339.21226400127,4,1,1
PROP071276,BANNERGHATTA ROAD,Project_275,Brigade,6010.0,5BHK+,9.122649311,Secondary,NRI,2023-09-30,4.313045958,5.557371931,Launch,Direct,no,6.879393706,69,Agent was not responsive.,15179.116990016639,3,0,1
PROP071277,YELAHANKA,Project_276,Brigade,6007.0,4BHK,12.38019973,Primary,Startup Founder,2023-09-30,5.789834723,8.469479799,Launch,Direct,no,8.893128857,83,data_not_given,20609.62165806559,3,1,1
PROP071278,MG ROAD,Project_277,Godrej,4955.0,4BHK,12.719069067561703,Primary,HNI,2024-09-30,5.826126414,6.507596436,Launch,Online,yes,6.753026422,106,Loved the amenities!,25669.160580346525,3,1,1
PROP071279,HENNUR ROAD,Project_278,Prestige,8187.0,4BHK,7.81,Secondary,Startup Founder,2023-09-30,6.429591255,9.205821311,Launch,Online,no,5.020904487,94,Underpriced for location.,9539.513863442042,3,0,1
PROP071280,BELLARY ROAD,Project_279,SNN Raj,6553.0,3BHK,11.08994763,Secondary,Other,2024-06-30,5.832249172,5.188588105,Under construction,Online,yes,7.089441634,59,Great value for money.,16923.466549671906,2,0,1
PROP071281,HENNUR ROAD,Project_280,SNN Raj,6007.0,4BHK,9.42,Secondary,NRI,2023-06-30,5.486625714,7.441340533,Ready to move,Broker,no,6.692800271,111,Underpriced for location.,15681.704677875812,2,0,1
PROP071282,SARJAPUR ROAD,Project_281,Godrej,3591.0,5BHK+,60.0,Secondary,Startup Founder,2024-03-31,8.333429349,6.955952569,Ready to move,Broker,no,6.560247944,30,Great value for money.,167084.3776106934,1,0,1
PROP071283,RAJAJINAGAR,Project_282,Prestige,3416.0,5BHK+,9.334258371,Secondary,HNI,2023-12-31,9.180044609,7.386955593,Ready to move,Broker,no,7.803494599,47,Great value for money.,27325.112327283376,4,0,1
PROP071284,BANNERGHATTA ROAD,Project_283,Sobha,3224.0,4BHK,1.082447917,Primary,Other,2024-03-31,4.958610839,5.829842566,Launch,Direct,no,9.489420006,50,Agent was not responsive.,3357.4687251861046,1,1,1
PROP071285,HENNUR ROAD,Project_284,Total Environment,3139.0,4BHK,13.98695462,Secondary,Startup Founder,2024-09-30,8.773966857,9.713138999,Ready to move,Online,no,8.069537834,31,Connectivity is poor.,44558.63211213763,3,0,1
PROP071286,BELLARY ROAD,Project_285,Embassy,8579.0,5BHK+,12.91424573,Primary,Startup Founder,2023-09-30,5.076432249,8.820264224,Launch,Direct,yes,5.440141761,57,Agent was not responsive.,15053.322916423826,3,1,1
PROP071287,MG ROAD,Project_286,L&T Realty,5861.0,5BHK+,15.60046652,Secondary,Other,2023-06-30,6.69544201,6.346396907,Ready to move,Direct,yes,5.080736524,119,Excellent location!,26617.41429790138,2,0,1
PROP071288,HENNUR ROAD,Project_287,Prestige,8595.0,3BHK,10.47293703,Secondary,NRI,2023-06-30,7.29910479,9.67918246,Under construction,NRI Desk,yes,7.253244604,96,Too far from my office.,12184.918010471205,2,0,1
PROP071289,KORAMANGALA,Project_288,SNN Raj,4519.0,3BHK,12.78908488,Primary,HNI,2023-06-30,7.524949144,8.07899724,Ready to move,Direct,yes,8.434003196,95,Will buy after possession.,28300.696791325518,2,1,1
PROP071290,INDIRANAGAR,Project_289,RMZ,6236.0,3BHK,13.40554089,Primary,Startup Founder,2024-12-31,6.366891477,6.212970252,Under construction,Broker,yes,9.636833984,78,Great view from 15th floor.,21497.01874599102,4,1,1
PROP071291,HEBBAL,Project_290,Tata Housing,4990.0,3BHK,7.406757835,Primary,Other,2024-06-30,9.304347847,5.904209174,Under construction,Direct,no,5.610040724,36,Great value for money.,14843.202074148296,2,1,1
PROP071292,KANAKAPURA ROAD,Project_291,RMZ,3100.0,4BHK,8.95373927,Primary,CXO,2023-06-30,7.684787842,5.948412824,Under construction,NRI Desk,yes,5.341205274,79,Loved the amenities!,28883.029903225808,2,1,1
PROP071293,HENNUR ROAD,Project_292,SNN Raj,8962.0,5BHK+,11.83084127,Primary,HNI,2024-06-30,6.524821317,8.032926423,Under construction,Direct,yes,7.035634848,99,Will buy after possession.,13201.11723945548,2,1,1
PROP071294,JP NAGAR,Project_293,Brigade,5996.5,3BHK,9.426849134,Secondary,Startup Founder,2024-03-31,5.098427617,8.177305183,Launch,Broker,yes,9.939515705,58,data_not_given,15720.585564912864,1,0,1
PROP071295,JP NAGAR,Project_294,Brigade,6689.0,3BHK,9.74,Primary,CXO,2023-06-30,6.933667946,7.37902389,Launch,Online,no,8.067238304,61,Great view from 15th floor.,14561.219913290477,2,1,1
PROP071296,DOMLUR,Project_295,Tata Housing,4990.0,5BHK+,11.06215054,Secondary,Startup Founder,2025-03-31,6.295507334,9.265530643,Under construction,Broker,no,9.732985459,28,Underpriced for location.,22168.638356713425,1,0,1
PROP071297,JP NAGAR,Project_296,Prestige,5970.0,5BHK+,14.13815137,Primary,Other,2025-03-31,9.45468749,9.283488039,Under construction,Broker,yes,7.619891204,52,Great value for money.,23681.995594639862,1,1,1
PROP071298,SARJAPUR ROAD,Project_297,Brigade,6007.0,4BHK,15.34,Secondary,HNI,2024-03-31,6.606548945,7.854742427,Ready to move,Broker,yes,7.290683009,29,Connectivity is poor.,25536.873647411354,1,0,1
PROP071299,YELAHANKA,Project_298,Godrej,6066.0,5BHK+,12.719069067561703,Primary,Other,2025-03-31,8.387652713,6.912625933,Launch,Broker,no,9.10957223,87,Will buy after possession.,20967.802617147547,1,1,1
PROP071300,HENNUR ROAD,Project_299,Tata Housing,8003.0,5BHK+,12.719069067561703,Primary,Other,2023-12-31,5.805070449,5.938789662,Ready to move,Online,yes,6.196977951,65,Agent was not responsive.,15892.876505762468,4,1,1
PROP071301,INDIRANAGAR,Project_300,Godrej,4571.0,5BHK+,6.086903464,Secondary,Startup Founder,2024-12-31,6.388916612,9.395324566,Launch,NRI Desk,yes,6.877694261,100,Too far from my office.,13316.349735287684,4,0,1
PROP071302,KORAMANGALA,Project_301,Sobha,3633.0,4BHK,7.193750211,Primary,Other,2025-03-31,9.850719264,9.020361048,Under construction,Online,no,7.294117894,60,Will buy after possession.,19801.12912469034,1,1,1
PROP071303,KORAMANGALA,Project_302,Tata Housing,6010.0,5BHK+,12.719069067561703,Secondary,NRI,2024-03-31,8.885223467,9.791741397,Launch,Broker,no,6.327547601,92,Loved the amenities!,21163.176485127624,1,0,1
PROP071304,BELLARY ROAD,Project_303,RMZ,7197.0,4BHK,14.24850046,Secondary,Other,2024-03-31,4.415913385,7.499766492,Under construction,NRI Desk,no,6.464079337,32,data_not_given,19797.833069334443,1,0,1
PROP071305,JP NAGAR,Project_304,Puravankara,8617.0,5BHK+,18.55515738,Secondary,CXO,2023-12-31,4.57543223,8.437099259,Launch,NRI Desk,no,8.218652839,67,Will buy after possession.,21533.198769873507,4,0,1
PROP071306,HEBBAL,Project_305,Sobha,4913.0,5BHK+,17.7,Secondary,HNI,2024-09-30,4.111006512,7.065903015,Under construction,NRI Desk,no,9.056171501,54,Too far from my office.,36026.867494402606,3,0,1
PROP071307,WHITEFIELD,Project_306,SNN Raj,8673.0,5BHK+,15.26,Secondary,Other,2024-03-31,7.204412915,9.803207718,Launch,NRI Desk,no,6.916485966,69,Excellent location!,17594.834543987086,1,0,1
PROP071308,JP NAGAR,Project_307,Total Environment,8628.0,3BHK,7.589762262,Secondary,HNI,2024-06-30,9.852674472,8.703583166,Launch,Online,no,7.156798689,115,data_not_given,8796.664652294854,2,0,1
PROP071309,JP NAGAR,Project_308,Embassy,6917.0,3BHK,13.03175576,Secondary,CXO,2024-03-31,4.624668084,9.1568809,Under construction,Direct,no,6.247029424,64,Will buy after possession.,18840.184704351595,1,0,1
PROP071310,JAYANAGAR,Project_309,L&T Realty,6257.0,5BHK+,10.52863049,Secondary,Startup Founder,2023-09-30,8.374069122,7.499766492,Launch,Direct,no,6.839088584,36,Underpriced for location.,16826.962585903788,3,0,1
PROP071311,SARJAPUR ROAD,Project_310,Embassy,6416.0,3BHK,10.48,Primary,HNI,2023-09-30,8.507844565,7.028735149,Launch,Broker,yes,5.435392756,19,Great view from 15th floor.,16334.164588528678,3,1,1
PROP071312,HEBBAL,Project_311,SNN Raj,7357.0,3BHK,9.47,Secondary,HNI,2023-12-31,8.464782179,6.282314824,Ready to move,Broker,no,6.661270899,81,Loved the amenities!,12872.094603778714,4,0,1
PROP071313,BANNERGHATTA ROAD,Project_312,RMZ,5996.5,3BHK,12.719069067561703,Primary,HNI,2024-09-30,4.195447652,9.32735636,Launch,NRI Desk,no,6.465453476,25,data_not_given,21210.821425100814,3,1,1
PROP071314,INDIRANAGAR,Project_313,L&T Realty,8758.0,3BHK,6.282756203,Primary,CXO,2024-06-30,6.995990192,7.499766492,Ready to move,Online,yes,5.831019384,78,Too far from my office.,7173.733960949989,2,1,1
PROP071315,MG ROAD,Project_314,Total Environment,4797.0,4BHK,13.77471689,Secondary,HNI,2024-09-30,8.056749981,5.437154796,Launch,Online,no,7.686655792,46,Agent was not responsive.,28715.27390035439,3,0,1
PROP071316,WHITEFIELD,Project_315,Tata Housing,7654.0,3BHK,17.08,Secondary,CXO,2024-09-30,7.091682948,7.185215067,Launch,Online,no,9.644198344,61,data_not_given,22315.129344133784,3,0,1
PROP071317,WHITEFIELD,Project_316,Godrej,8212.0,5BHK+,12.61141693,Primary,NRI,2024-09-30,4.964901081,8.262149832,Launch,NRI Desk,yes,5.709609928,71,Too far from my office.,15357.30264247443,3,1,1
PROP071318,SARJAPUR ROAD,Project_317,Godrej,8987.0,3BHK,14.39873944,Primary,Other,2023-09-30,4.264588551,5.626784814,Ready to move,Broker,yes,6.271327793,15,Underpriced for location.,16021.741893846669,3,1,1
PROP071319,INDIRANAGAR,Project_318,SNN Raj,3000.0,5BHK+,12.719069067561703,Primary,Startup Founder,2024-12-31,8.417132933,7.84728648,Launch,Broker,no,5.704397207,113,Loved the amenities!,42396.89689187234,4,1,1
PROP071320,JP NAGAR,Project_319,Prestige,6436.0,4BHK,14.48352951,Primary,Other,2025-03-31,6.46038314,5.891172033,Launch,Online,yes,7.055667329,93,Will buy after possession.,22503.930251709135,1,1,1
PROP071321,SARJAPUR ROAD,Project_320,L&T Realty,3152.0,3BHK,10.24696691,Secondary,NRI,2025-03-31,6.091185518,9.149778939,Under construction,NRI Desk,yes,6.445494892,23,data_not_given,32509.412785532993,1,0,1
PROP071322,YELAHANKA,Project_321,Total Environment,5996.5,3BHK,4.55286335,Secondary,Other,2025-03-31,7.645222102,7.499766492,Launch,Direct,no,5.354046251,109,Agent was not responsive.,7592.534561827732,1,0,1
PROP071323,DOMLUR,Project_322,Tata Housing,5847.0,5BHK+,16.28958988,Primary,NRI,2023-06-30,9.790570277,9.751056418,Under construction,Direct,no,8.673015017,24,Loved the amenities!,27859.739832392683,2,1,1
PROP071324,HENNUR ROAD,Project_323,Total Environment,3859.0,5BHK+,13.12637933,Primary,Startup Founder,2025-03-31,5.603896071,6.764230163,Launch,Direct,no,6.833666407,36,Great view from 15th floor.,34014.9762373672,1,1,1
PROP071325,HEBBAL,Project_324,SNN Raj,7326.0,5BHK+,14.76,Primary,HNI,2025-03-31,9.385611659,7.839632891,Under construction,Online,yes,6.909147572,49,data_not_given,20147.420147420147,1,1,1
PROP071326,BANNERGHATTA ROAD,Project_325,RMZ,5347.0,3BHK,10.63,Primary,NRI,2023-06-30,9.184983427,8.743523338,Under construction,NRI Desk,yes,9.768267811,46,Great value for money.,19880.306714045262,2,1,1
PROP071327,JP NAGAR,Project_326,RMZ,4160.0,5BHK+,10.04,Secondary,CXO,2024-03-31,5.93184037,9.166742224,Ready to move,Direct,yes,6.037866554,36,data_not_given,24134.61538461538,1,0,1
PROP071328,JP NAGAR,Project_327,Brigade,5996.5,3BHK,12.56,Secondary,CXO,2024-06-30,9.896468112,7.499766492,Ready to move,Direct,yes,5.533622815,49,Great view from 15th floor.,20945.551571750188,2,0,1
PROP071329,HEBBAL,Project_328,Sobha,3664.0,4BHK,14.10930107,Secondary,Other,2024-06-30,4.162579467,9.252063729,Launch,Broker,no,7.179901961,35,Great value for money.,38507.917767467254,2,0,1
PROP071330,BANNERGHATTA ROAD,Project_329,SNN Raj,5984.0,3BHK,9.64,Primary,CXO,2024-03-31,4.497601682,5.34077754,Launch,Broker,no,5.044395118,98,Loved the amenities!,16109.625668449198,1,1,1
PROP071331,HEBBAL,Project_330,RMZ,7827.0,3BHK,13.55499875,Primary,CXO,2024-03-31,9.553377421,5.621096426,Launch,Online,no,6.195600583,100,Too far from my office.,17318.255717388525,1,1,1
PROP071332,KANAKAPURA ROAD,Project_331,Sobha,4778.0,5BHK+,14.90388535,Primary,NRI,2023-09-30,8.014998514,8.787651565,Ready to move,Broker,no,7.496700833,26,data_not_given,31192.72781498535,3,1,1
PROP071333,INDIRANAGAR,Project_332,Puravankara,5918.0,5BHK+,14.17284923,Primary,Other,2024-06-30,4.462487816,9.207285012,Ready to move,Broker,yes,8.191827699,83,Will buy after possession.,23948.714481243664,2,1,1
PROP071334,KANAKAPURA ROAD,Project_333,Godrej,6007.0,4BHK,12.719069067561703,Secondary,Other,2023-06-30,6.541151609,7.499766492,Launch,Direct,no,9.481310757,19,Will buy after possession.,21173.745742569838,2,0,1
PROP071335,SARJAPUR ROAD,Project_334,SNN Raj,8446.0,3BHK,14.70419606,Primary,HNI,2024-09-30,6.214808702,6.434424452,Ready to move,NRI Desk,yes,6.41144318,28,Will buy after possession.,17409.656713237033,3,1,1
PROP071336,BELLARY ROAD,Project_335,Tata Housing,7966.0,4BHK,9.872764291,Secondary,Other,2023-09-30,8.212186575,5.917533131,Under construction,Broker,no,7.865325329,66,Connectivity is poor.,12393.628283956816,3,0,1
PROP071337,SARJAPUR ROAD,Project_336,L&T Realty,5612.0,4BHK,15.63425849,Primary,CXO,2023-09-30,9.311062209,9.422428959,Launch,Direct,yes,5.616649001,48,Excellent location!,27858.62168567356,3,1,1
PROP071338,BANNERGHATTA ROAD,Project_337,SNN Raj,5721.0,3BHK,14.09,Primary,Startup Founder,2024-09-30,5.183608336,7.499766492,Launch,NRI Desk,yes,7.893849795,80,Agent was not responsive.,24628.56144030764,3,1,1
